,group_id,category_id,category.name,category.shortname,city,country,link,group_name,events
12164,22505604,16,language/ethnic identity,language,San Francisco,US,https://www.meetup.com/San-Francisco-French-Language-and-Culture-Lovers/,San Francisco French Language and Culture Lovers,[]
12165,22505794,33,support,support,San Francisco,US,https://www.meetup.com/Sensitive-Singles-Group/,Sensitive Singles Group,[]
12166,22506550,34,tech,tech,San Francisco,US,https://www.meetup.com/Black-Engineers-Network-SF/,Black Engineers Network SF,[]
12167,22506683,33,support,support,San Francisco,US,https://www.meetup.com/Sensitive-Circles/,Sensitive Circles,[]
12168,22506807,32,sports/recreation,sports-recreation,New York,US,https://www.meetup.com/New-York-Yankees-Opening-Day-Meetup/,New York Sports Fans!!!,[]
12169,22507098,1,fine arts/culture,arts-culture,New York,US,https://www.meetup.com/Arts-Deals-In-NYC/,"Music, Theater, and Dance Deals in NYC",['244289205']
12170,22508631,25,parents/family,parents-family,Chicago,US,https://www.meetup.com/Chicago-Single-Mom-Support-Meetup/,God made me strong single mother support group,[]
12171,22510800,34,tech,tech,San Francisco,US,https://www.meetup.com/Future-of-Programming-Visual-Interactive-Programming/,Future of Programming/Visual Interactive Programming,[]
12172,22569404,21,music,music,New York,US,https://www.meetup.com/chamber-music-class-at-Greenwich-House/,chamber music class at Greenwich House,[]
12173,22571193,12,LGBT,lgbt,Chicago,US,https://www.meetup.com/A-COMEDY-ROMANCE/,Chicago Queer Feminist Goofballs Artists and Laugh Lovers,[]
12174,22571422,2,career/business,career-business,New York,US,https://www.meetup.com/NYC-Investor-Relations-Meetup/,NYC Investor Relations Meetup (with EQS Group),[]
12175,22571466,2,career/business,career-business,Chicago,US,https://www.meetup.com/C-R-E-S-T-Chicago/,C.R.E.S.T Chicago,[]
12176,22571540,25,parents/family,parents-family,Chicago,US,https://www.meetup.com/Lake-View-Bible-Discussion/,Lighthouse Bible Talk,[]
12177,22573419,6,education/learning,education-learning,New York,US,https://www.meetup.com/New-York-WayPaver-Meetup/,New York WayPaver Meetup,[]
12178,22574825,34,tech,tech,Chicago,US,https://www.meetup.com/Chicago-Tech-Resistance/,Chicago Tech Resistance,[]
12179,22576240,4,community/environment,community-environment,New York,US,https://www.meetup.com/Local-economy-I-love-you/,"Local economy, I love you.",[]
12180,22577019,14,health/wellbeing,health-wellbeing,San Francisco,US,https://www.meetup.com/breathwork-sf/,San Francisco Breathwork Community,[]
12181,22578430,34,tech,tech,San Francisco,US,https://www.meetup.com/DataPM/,Data Product Manager Meetup,[]
12182,22578661,34,tech,tech,San Francisco,US,https://www.meetup.com/San-Francisco-Product-Management/,San Francisco Product Management,[]
12183,22579879,20,movies/film,movies-film,New York,US,https://www.meetup.com/FilmBuildNYC/,FilmBuild - New York City Chapter,[]
12184,22587657,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Fran-Friends-Meetup/,San Fran Friends Meetup,[]
12185,22587703,16,language/ethnic identity,language,San Francisco,US,https://www.meetup.com/San-Franc-Friends-Meetup/,San Franc Friends Meetup,[]
12186,22587711,2,career/business,career-business,San Francisco,US,https://www.meetup.com/San-Friends-Meetup/,San Friends Meetup,[]
12187,22589606,34,tech,tech,San Francisco,US,https://www.meetup.com/San-Francisco-Internet-marketers/,San Francisco Internet Marketers,[]
12188,22590439,21,music,music,Chicago,US,https://www.meetup.com/Classic-Album-Sundays-Chicago/,Classic Album Sundays Chicago,[]
12189,22591029,22,new age/spirituality,new-age-spirituality,New York,US,https://www.meetup.com/Intuitive-Art-Making/,Intuitive Art Making,[]
12190,22592200,2,career/business,career-business,San Francisco,US,https://www.meetup.com/sf-bossladies/,Boss Ladies,[]
12191,22592416,31,socializing,socializing,Chicago,US,https://www.meetup.com/ChicagoScene/,Chicago Young Professionals 25-45  Events Parties,[]
12192,22592854,26,pets/animals,pets-animals,Chicago,US,https://www.meetup.com/National-Vegetarian-Museum/,National Vegetarian Museum,[]
12193,22593000,4,community/environment,community-environment,New York,US,https://www.meetup.com/Clean-Tech-Mastermind-Group/,Clean-Tech Mastermind Group,[]
12194,22593197,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Nervous-Nopalito-Friends-Meetup/,New York Nervous Nopalito Friends Meetup,[]
12195,22593198,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Sleepy-Durian-Friends-Meetup/,New York Sleepy Durian Friends Meetup,[]
12196,22593199,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Happy-Clementine-Friends-Meetup/,New York Happy Clementine Friends Meetup,[]
12197,22593200,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Angry-Durian-Friends-Meetup/,New York Angry Durian Friends Meetup,[]
12198,22593201,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Thankful-Potato-Friends-Meetup/,New York Thankful Potato Friends Meetup,[]
12199,22593202,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Regretful-Tomato-Friends-Meetup/,New York Regretful Tomato Friends Meetup,[]
12200,22593203,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Wistful-Peach-Friends-Meetup/,New York Wistful Peach Friends Meetup,[]
12201,22593204,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Nervous-Yam-Friends-Meetup/,New York Nervous Yam Friends Meetup,[]
12202,22593205,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Nervous-Grape-Friends-Meetup/,New York Nervous Grape Friends Meetup,[]
12203,22593206,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Redolent-Tangerine-Friends-Meetup/,New York Redolent Tangerine Friends Meetup,[]
12204,22593207,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Redolent-Durian-Friends-Meetup/,New York Redolent Durian Friends Meetup,[]
12205,22593208,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Nervous-Apple-Friends-Meetup/,New York Nervous Apple Friends Meetup,[]
12206,22593209,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Joyful-Endive-Friends-Meetup/,New York Joyful Endive Friends Meetup,[]
12207,22593210,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Anxious-Pear-Friends-Meetup/,New York Anxious Pear Friends Meetup,[]
12208,22593211,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Disappointed-Grape-Friends-Meetup/,New York Disappointed Grape Friends Meetup,[]
12209,22593212,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Jubilant-Clementine-Friends-Meetup/,New York Jubilant Clementine Friends Meetup,[]
12210,22593213,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Redolent-Durian-Friends-Meetup-NY/,"New York Redolent Durian Friends Meetup, NY",[]
12211,22593214,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Sanguine-Avocado-Friends-Meetup/,New York Sanguine Avocado Friends Meetup,[]
12212,22593215,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Calm-Framboise-Friends-Meetup/,New York Calm Framboise Friends Meetup,[]
12213,22593216,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Bemused-Potato-Friends-Meetup/,New York Bemused Potato Friends Meetup,[]
12214,22593217,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Wistful-Clementine-Friends-Meetup/,New York Wistful Clementine Friends Meetup,[]
12215,22593218,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Joyful-Leek-Friends-Meetup/,New York Joyful Leek Friends Meetup,[]
12216,22593219,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Thankful-Lemon-Friends-Meetup/,New York Thankful Lemon Friends Meetup,[]
12217,22593220,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Sad-Papaya-Friends-Meetup/,New York Sad Papaya Friends Meetup,[]
12218,22593221,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Redolent-Clementine-Friends-Meetup/,New York Redolent Clementine Friends Meetup,[]
12219,22593222,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Flummoxed-Durian-Friends-Meetup/,New York Flummoxed Durian Friends Meetup,[]
12220,22593223,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Generous-Raspberry-Friends-Meetup/,New York Generous Raspberry Friends Meetup,[]
12221,22593224,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Disappointed-Papaya-Friends-Meetup/,New York Disappointed Papaya Friends Meetup,[]
12222,22593225,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Sad-Plum-Friends-Meetup/,New York Sad Plum Friends Meetup,[]
12223,22593226,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Impertinent-Apple-Friends-Meetup/,New York Impertinent Apple Friends Meetup,[]
12224,22593227,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Impertinent-Raspberry-Friends-Meetup/,New York Impertinent Raspberry Friends Meetup,[]
12225,22593228,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Hungry-Pamplemousse-Friends-Meetup/,New York Hungry Pamplemousse Friends Meetup,[]
12226,22593229,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Stubborn-Tangerine-Friends-Meetup/,New York Stubborn Tangerine Friends Meetup,[]
12227,22593230,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Redolent-Tangerine-Friends-Meetup-NY/,"New York Redolent Tangerine Friends Meetup, NY",[]
12228,22593231,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Hungry-Papaya-Friends-Meetup/,New York Hungry Papaya Friends Meetup,[]
12229,22593232,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Nervous-Apple-Friends-Meetup-NY/,"New York Nervous Apple Friends Meetup, NY",[]
12230,22593233,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Impertinent-Apple-Friends-Meetup-NY/,"New York Impertinent Apple Friends Meetup, NY",[]
12231,22593234,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Sad-Lemon-Friends-Meetup/,New York Sad Lemon Friends Meetup,[]
12232,22593235,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Joyful-Lemon-Friends-Meetup/,New York Joyful Lemon Friends Meetup,[]
12233,22593236,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Redolent-Raspberry-Friends-Meetup/,New York Redolent Raspberry Friends Meetup,[]
12234,22593237,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Sad-Lemon-Friends-Meetup-NY/,"New York Sad Lemon Friends Meetup, NY",[]
12235,22593239,31,socializing,socializing,New York,US,https://www.meetup.com/New-York-Exhausted-Grape-Friends-Meetup/,New York Exhausted Grape Friends Meetup,[]
12236,22593275,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Sad-Pear-Friends-Meetup/,San Francisco Sad Pear Friends Meetup,[]
12237,22593276,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Joyful-Pomelo-Friends-Meetup/,San Francisco Joyful Pomelo Friends Meetup,[]
12238,22593277,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Flummoxed-Lime-Friends-Meetup/,San Francisco Flummoxed Lime Friends Meetup,[]
12239,22593278,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Regretful-Pear-Friends-Meetup/,San Francisco Regretful Pear Friends Meetup,[]
12240,22593279,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Calm-Watermelon-Friends-Meetup/,San Francisco Calm Watermelon Friends Meetup,[]
12241,22593280,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Flummoxed-Apple-Friends-Meetup/,San Francisco Flummoxed Apple Friends Meetup,[]
12242,22593281,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Relieved-Lime-Friends-Meetup/,San Francisco Relieved Lime Friends Meetup,[]
12243,22593282,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Calm-Mango-Friends-Meetup/,San Francisco Calm Mango Friends Meetup,[]
12244,22593283,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Disappointed-Potato-Friends-Meetup/,San Francisco Disappointed Potato Friends Meetup,[]
12245,22593284,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Jubilant-Yam-Friends-Meetup/,San Francisco Jubilant Yam Friends Meetup,[]
12246,22593285,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Disappointed-Papaya-Friends-Meetup/,San Francisco Disappointed Papaya Friends Meetup,[]
12247,22593286,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Bemused-Plum-Friends-Meetup/,San Francisco Bemused Plum Friends Meetup,[]
12248,22593287,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Angry-Watermelon-Friends-Meetup/,San Francisco Angry Watermelon Friends Meetup,[]
12249,22593288,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Happy-Apple-Friends-Meetup/,San Francisco Happy Apple Friends Meetup,[]
12250,22593289,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Joyful-Lemon-Friends-Meetup/,San Francisco Joyful Lemon Friends Meetup,[]
12251,22593290,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Glad-Avocado-Friends-Meetup/,San Francisco Glad Avocado Friends Meetup,[]
12252,22593291,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Redolent-Clementine-Friends-Meetup/,San Francisco Redolent Clementine Friends Meetup,[]
12253,22593292,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Exhausted-Yam-Friends-Meetup/,San Francisco Exhausted Yam Friends Meetup,[]
12254,22593293,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Wistful-Grape-Friends-Meetup/,San Francisco Wistful Grape Friends Meetup,[]
12255,22593294,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Glad-Avocado-Friends-Meetup-CA/,"San Francisco Glad Avocado Friends Meetup, CA",[]
12256,22593295,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Jubilant-Pamplemousse-Friends-Meetup/,San Francisco Jubilant Pamplemousse Friends Meetup,[]
12257,22593296,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Flummoxed-Apricot-Friends-Meetup/,San Francisco Flummoxed Apricot Friends Meetup,[]
12258,22593297,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Generous-Apple-Friends-Meetup/,San Francisco Generous Apple Friends Meetup,[]
12259,22593298,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Impertinent-Pear-Friends-Meetup/,San Francisco Impertinent Pear Friends Meetup,[]
12260,22593299,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Calm-Tangerine-Friends-Meetup/,San Francisco Calm Tangerine Friends Meetup,[]
12261,22593300,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Wistful-Grape-Friends-Meetup-CA/,"San Francisco Wistful Grape Friends Meetup, CA",[]
12262,22593301,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Exhausted-Persimmon-Friends-Meetup/,San Francisco Exhausted Persimmon Friends Meetup,[]
12263,22593302,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Exhausted-Avocado-Friends-Meetup/,San Francisco Exhausted Avocado Friends Meetup,[]
12264,22593303,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Joyful-Raspberry-Friends-Meetup/,San Francisco Joyful Raspberry Friends Meetup,[]
12265,22593305,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Jubilant-Tomato-Friends-Meetup/,San Francisco Jubilant Tomato Friends Meetup,[]
12266,22593307,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Relieved-Leek-Friends-Meetup/,San Francisco Relieved Leek Friends Meetup,[]
12267,22593308,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Thankful-Tomato-Friends-Meetup/,San Francisco Thankful Tomato Friends Meetup,[]
12268,22593309,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Redolent-Durian-Friends-Meetup/,San Francisco Redolent Durian Friends Meetup,[]
12269,22593310,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Sad-Tangerine-Friends-Meetup/,San Francisco Sad Tangerine Friends Meetup,[]
12270,22593311,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Relieved-Tomato-Friends-Meetup/,San Francisco Relieved Tomato Friends Meetup,[]
12271,22593312,31,socializing,socializing,San Francisco,US,https://www.meetup.com/San-Francisco-Stubborn-Pomelo-Friends-Meetup/,San Francisco Stubborn Pomelo Friends Meetup,[]
12272,22593531,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Jubilant-Lime-Friends-Meetup/,Chicago Jubilant Lime Friends Meetup,[]
12273,22593532,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Joyful-Grape-Friends-Meetup/,Chicago Joyful Grape Friends Meetup,[]
12274,22593534,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Relieved-Tangerine-Friends-Meetup/,Chicago Relieved Tangerine Friends Meetup,[]
12275,22593535,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Sanguine-Peach-Friends-Meetup/,Chicago Sanguine Peach Friends Meetup,[]
12276,22593536,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Bemused-Tomato-Friends-Meetup/,Chicago Bemused Tomato Friends Meetup,[]
12277,22593537,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Wistful-Mango-Friends-Meetup/,Chicago Wistful Mango Friends Meetup,[]
12278,22593538,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Thankful-Pear-Friends-Meetup/,Chicago Thankful Pear Friends Meetup,[]
12279,22593539,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Wistful-Apricot-Friends-Meetup/,Chicago Wistful Apricot Friends Meetup,[]
12280,22593540,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Redolent-Plum-Friends-Meetup/,Chicago Redolent Plum Friends Meetup,[]
12281,22593541,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Stubborn-Peach-Friends-Meetup/,Chicago Stubborn Peach Friends Meetup,[]
12282,22593542,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Stubborn-Grape-Friends-Meetup/,Chicago Stubborn Grape Friends Meetup,[]
12283,22593543,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Generous-Pear-Friends-Meetup/,Chicago Generous Pear Friends Meetup,[]
12284,22593544,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Calm-Pamplemousse-Friends-Meetup/,Chicago Calm Pamplemousse Friends Meetup,[]
12285,22593545,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Happy-Pomelo-Friends-Meetup/,Chicago Happy Pomelo Friends Meetup,[]
12286,22593546,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Thankful-Apricot-Friends-Meetup/,Chicago Thankful Apricot Friends Meetup,[]
12287,22593547,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Stubborn-Endive-Friends-Meetup/,Chicago Stubborn Endive Friends Meetup,[]
12288,22593549,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Exhausted-Endive-Friends-Meetup/,Chicago Exhausted Endive Friends Meetup,[]
12289,22593550,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Sleepy-Potato-Friends-Meetup/,Chicago Sleepy Potato Friends Meetup,[]
12290,22593551,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Nervous-Lemon-Friends-Meetup/,Chicago Nervous Lemon Friends Meetup,[]
12291,22593552,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Whimsical-Avocado-Friends-Meetup/,Chicago Whimsical Avocado Friends Meetup,[]
12292,22593553,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Flummoxed-Leek-Friends-Meetup/,Chicago Flummoxed Leek Friends Meetup,[]
12293,22593554,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Stubborn-Watermelon-Friends-Meetup/,Chicago Stubborn Watermelon Friends Meetup,[]
12294,22593555,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Flummoxed-Raspberry-Friends-Meetup/,Chicago Flummoxed Raspberry Friends Meetup,[]
12295,22593556,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Bemused-Nopalito-Friends-Meetup/,Chicago Bemused Nopalito Friends Meetup,[]
12296,22593557,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Regretful-Raspberry-Friends-Meetup/,Chicago Regretful Raspberry Friends Meetup,[]
12297,22593558,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Exhausted-Clementine-Friends-Meetup/,Chicago Exhausted Clementine Friends Meetup,[]
12298,22593559,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Angry-Grape-Friends-Meetup/,Chicago Angry Grape Friends Meetup,[]
12299,22593560,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Sad-Lime-Friends-Meetup/,Chicago Sad Lime Friends Meetup,[]
12300,22593561,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Jubilant-Watermelon-Friends-Meetup/,Chicago Jubilant Watermelon Friends Meetup,[]
12301,22593562,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Whimsical-Tomato-Friends-Meetup/,Chicago Whimsical Tomato Friends Meetup,[]
12302,22593563,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Glad-Raspberry-Friends-Meetup/,Chicago Glad Raspberry Friends Meetup,[]
12303,22593564,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Disappointed-Plum-Friends-Meetup/,Chicago Disappointed Plum Friends Meetup,[]
12304,22593565,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Thankful-Leek-Friends-Meetup/,Chicago Thankful Leek Friends Meetup,[]
12305,22593566,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Sad-Mango-Friends-Meetup/,Chicago Sad Mango Friends Meetup,[]
12306,22593568,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Hungry-Raspberry-Friends-Meetup/,Chicago Hungry Raspberry Friends Meetup,[]
12307,22593569,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Disappointed-Apple-Friends-Meetup/,Chicago Disappointed Apple Friends Meetup,[]
12308,22593570,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Stubborn-Clementine-Friends-Meetup/,Chicago Stubborn Clementine Friends Meetup,[]
12309,22593571,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Stubborn-Avocado-Friends-Meetup/,Chicago Stubborn Avocado Friends Meetup,[]
12310,22593572,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Whimsical-Lemon-Friends-Meetup/,Chicago Whimsical Lemon Friends Meetup,[]
12311,22593573,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Joyful-Yam-Friends-Meetup/,Chicago Joyful Yam Friends Meetup,[]
12312,22593574,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Lonely-Yam-Friends-Meetup/,Chicago Lonely Yam Friends Meetup,[]
12313,22593575,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Hungry-Watermelon-Friends-Meetup/,Chicago Hungry Watermelon Friends Meetup,[]
12314,22593576,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Disappointed-Leek-Friends-Meetup/,Chicago Disappointed Leek Friends Meetup,[]
12315,22593577,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Sleepy-Apple-Friends-Meetup/,Chicago Sleepy Apple Friends Meetup,[]
12316,22593579,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Redolent-Tomato-Friends-Meetup/,Chicago Redolent Tomato Friends Meetup,[]
12317,22593580,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Relieved-Yam-Friends-Meetup/,Chicago Relieved Yam Friends Meetup,[]
12318,22593581,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Sanguine-Nopalito-Friends-Meetup/,Chicago Sanguine Nopalito Friends Meetup,[]
12319,22593582,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Redolent-Tomato-Friends-Meetup-IL/,"Chicago Redolent Tomato Friends Meetup, IL",[]
12320,22593583,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Impertinent-Lemon-Friends-Meetup/,Chicago Impertinent Lemon Friends Meetup,[]
12321,22593585,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Anxious-Pear-Friends-Meetup/,Chicago Anxious Pear Friends Meetup,[]
12322,22593586,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Redolent-Raspberry-Friends-Meetup/,Chicago Redolent Raspberry Friends Meetup,[]
12323,22593587,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Thankful-Pamplemousse-Friends-Meetup/,Chicago Thankful Pamplemousse Friends Meetup,[]
12324,22593588,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Relieved-Yam-Friends-Meetup-IL/,"Chicago Relieved Yam Friends Meetup, IL",[]
12325,22593589,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Wistful-Grape-Friends-Meetup/,Chicago Wistful Grape Friends Meetup,[]
12326,22593590,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Hungry-Nopalito-Friends-Meetup/,Chicago Hungry Nopalito Friends Meetup,[]
12327,22593591,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Jubilant-Avocado-Friends-Meetup/,Chicago Jubilant Avocado Friends Meetup,[]
12328,22593592,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Jubilant-Mango-Friends-Meetup/,Chicago Jubilant Mango Friends Meetup,[]
12329,22593593,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Angry-Pear-Friends-Meetup/,Chicago Angry Pear Friends Meetup,[]
12330,22593595,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Stubborn-Endive-Friends-Meetup-IL/,"Chicago Stubborn Endive Friends Meetup, IL",[]
12331,22593596,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Jubilant-Durian-Friends-Meetup/,Chicago Jubilant Durian Friends Meetup,[]
12332,22593597,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Glad-Pomelo-Friends-Meetup/,Chicago Glad Pomelo Friends Meetup,[]
12333,22593598,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Sad-Watermelon-Friends-Meetup/,Chicago Sad Watermelon Friends Meetup,[]
12334,22594140,20,movies/film,movies-film,Chicago,US,https://www.meetup.com/meetup-group-gLRiPdkc/,Chicago Watching Movies Meetup,[]
12335,22594445,3,cars/motorcycles,cars-motorcycles,San Francisco,US,https://www.meetup.com/San-Francisco-Vespa-Meetup/,San Francisco Vespa Meetup,[]
12336,22595861,5,dancing,dancing,New York,US,https://www.meetup.com/jslrlkrlrklrkrlkrlkr/,jslrlkrlrklrkrlkrlkr,[]
12337,22599192,25,parents/family,parents-family,San Francisco,US,https://www.meetup.com/meetup-group-gEdxjzXw/,San Francisco Co-Parenting Meetup,[]
12338,22602804,6,education/learning,education-learning,Chicago,US,https://www.meetup.com/Chicago-SalesEnablement-Meetup/,Chicago SalesEnablement Meetup,[]
12339,22604289,10,food/drink,food-drink,Chicago,US,https://www.meetup.com/Taste-of-FRANCE-Wine-Cuisine-Music-French/,Taste of France Wine Cuisine Music French,[]
